symbol,signal_time,entry_time,expiration_minutes,action,pattern,score,entry_price,exit_time,exit_price,result
GBPUSD,2026-09-15T16:04:00+00:00,2026-09-15T16:05:00+00:00,1,PUT,BULLISH_REJECTION,31,1.347685,2026-09-15T16:06:00+00:00,1.347585,WIN
GBPUSD,2026-09-15T16:04:00+00:00,2026-09-15T16:05:00+00:00,2,PUT,BULLISH_REJECTION,31,1.347685,2026-09-15T16:07:00+00:00,1.347505,WIN
GBPUSD,2026-09-15T16:04:00+00:00,2026-09-15T16:05:00+00:00,3,PUT,BULLISH_REJECTION,31,1.347685,2026-09-15T16:08:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:04:00+00:00,2026-09-15T16:05:00+00:00,5,PUT,BULLISH_REJECTION,31,1.347685,2026-09-15T16:10:00+00:00,1.347435,WIN
GBPUSD,2026-09-15T16:04:00+00:00,2026-09-15T16:05:00+00:00,10,PUT,BULLISH_REJECTION,31,1.347685,2026-09-15T16:15:00+00:00,1.347485,WIN
GBPUSD,2026-09-15T16:04:00+00:00,2026-09-15T16:05:00+00:00,15,PUT,BULLISH_REJECTION,31,1.347685,2026-09-15T16:20:00+00:00,1.347075,WIN
GBPUSD,2026-09-15T16:05:00+00:00,2026-09-15T16:06:00+00:00,1,PUT,BEARISH_CANDLE,35,1.347585,2026-09-15T16:07:00+00:00,1.347505,WIN
GBPUSD,2026-09-15T16:05:00+00:00,2026-09-15T16:06:00+00:00,2,PUT,BEARISH_CANDLE,35,1.347585,2026-09-15T16:08:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:05:00+00:00,2026-09-15T16:06:00+00:00,3,PUT,BEARISH_CANDLE,35,1.347585,2026-09-15T16:09:00+00:00,1.347445,WIN
GBPUSD,2026-09-15T16:05:00+00:00,2026-09-15T16:06:00+00:00,5,PUT,BEARISH_CANDLE,35,1.347585,2026-09-15T16:11:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:05:00+00:00,2026-09-15T16:06:00+00:00,10,PUT,BEARISH_CANDLE,35,1.347585,2026-09-15T16:16:00+00:00,1.347495,WIN
GBPUSD,2026-09-15T16:05:00+00:00,2026-09-15T16:06:00+00:00,15,PUT,BEARISH_CANDLE,35,1.347585,2026-09-15T16:21:00+00:00,1.347185,WIN
GBPUSD,2026-09-15T16:06:00+00:00,2026-09-15T16:07:00+00:00,1,PUT,BEARISH_BREAKOUT,47,1.347505,2026-09-15T16:08:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:06:00+00:00,2026-09-15T16:07:00+00:00,2,PUT,BEARISH_BREAKOUT,47,1.347505,2026-09-15T16:09:00+00:00,1.347445,WIN
GBPUSD,2026-09-15T16:06:00+00:00,2026-09-15T16:07:00+00:00,3,PUT,BEARISH_BREAKOUT,47,1.347505,2026-09-15T16:10:00+00:00,1.347435,WIN
GBPUSD,2026-09-15T16:06:00+00:00,2026-09-15T16:07:00+00:00,5,PUT,BEARISH_BREAKOUT,47,1.347505,2026-09-15T16:12:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:06:00+00:00,2026-09-15T16:07:00+00:00,10,PUT,BEARISH_BREAKOUT,47,1.347505,2026-09-15T16:17:00+00:00,1.347395,WIN
GBPUSD,2026-09-15T16:06:00+00:00,2026-09-15T16:07:00+00:00,15,PUT,BEARISH_BREAKOUT,47,1.347505,2026-09-15T16:22:00+00:00,1.347165,WIN
GBPUSD,2026-09-15T16:07:00+00:00,2026-09-15T16:08:00+00:00,1,PUT,BEARISH_BREAKOUT,47,1.347425,2026-09-15T16:09:00+00:00,1.347445,LOSS
GBPUSD,2026-09-15T16:07:00+00:00,2026-09-15T16:08:00+00:00,2,PUT,BEARISH_BREAKOUT,47,1.347425,2026-09-15T16:10:00+00:00,1.347435,LOSS
GBPUSD,2026-09-15T16:07:00+00:00,2026-09-15T16:08:00+00:00,3,PUT,BEARISH_BREAKOUT,47,1.347425,2026-09-15T16:11:00+00:00,1.347425,DRAW
GBPUSD,2026-09-15T16:07:00+00:00,2026-09-15T16:08:00+00:00,5,PUT,BEARISH_BREAKOUT,47,1.347425,2026-09-15T16:13:00+00:00,1.347485,LOSS
GBPUSD,2026-09-15T16:07:00+00:00,2026-09-15T16:08:00+00:00,10,PUT,BEARISH_BREAKOUT,47,1.347425,2026-09-15T16:18:00+00:00,1.347145,WIN
GBPUSD,2026-09-15T16:07:00+00:00,2026-09-15T16:08:00+00:00,15,PUT,BEARISH_BREAKOUT,47,1.347425,2026-09-15T16:23:00+00:00,1.347175,WIN
GBPUSD,2026-09-15T16:08:00+00:00,2026-09-15T16:09:00+00:00,1,PUT,BEARISH_BREAKOUT,52,1.347445,2026-09-15T16:10:00+00:00,1.347435,WIN
GBPUSD,2026-09-15T16:08:00+00:00,2026-09-15T16:09:00+00:00,2,PUT,BEARISH_BREAKOUT,52,1.347445,2026-09-15T16:11:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:08:00+00:00,2026-09-15T16:09:00+00:00,3,PUT,BEARISH_BREAKOUT,52,1.347445,2026-09-15T16:12:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:08:00+00:00,2026-09-15T16:09:00+00:00,5,PUT,BEARISH_BREAKOUT,52,1.347445,2026-09-15T16:14:00+00:00,1.347475,LOSS
GBPUSD,2026-09-15T16:08:00+00:00,2026-09-15T16:09:00+00:00,10,PUT,BEARISH_BREAKOUT,52,1.347445,2026-09-15T16:19:00+00:00,1.347075,WIN
GBPUSD,2026-09-15T16:08:00+00:00,2026-09-15T16:09:00+00:00,15,PUT,BEARISH_BREAKOUT,52,1.347445,2026-09-15T16:24:00+00:00,1.347275,WIN
GBPUSD,2026-09-15T16:09:00+00:00,2026-09-15T16:10:00+00:00,1,PUT,BULLISH_REJECTION,36,1.347435,2026-09-15T16:11:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:09:00+00:00,2026-09-15T16:10:00+00:00,2,PUT,BULLISH_REJECTION,36,1.347435,2026-09-15T16:12:00+00:00,1.347425,WIN
GBPUSD,2026-09-15T16:09:00+00:00,2026-09-15T16:10:00+00:00,3,PUT,BULLISH_REJECTION,36,1.347435,2026-09-15T16:13:00+00:00,1.347485,LOSS
GBPUSD,2026-09-15T16:09:00+00:00,2026-09-15T16:10:00+00:00,5,PUT,BULLISH_REJECTION,36,1.347435,2026-09-15T16:15:00+00:00,1.347485,LOSS
GBPUSD,2026-09-15T16:09:00+00:00,2026-09-15T16:10:00+00:00,10,PUT,BULLISH_REJECTION,36,1.347435,2026-09-15T16:20:00+00:00,1.347075,WIN
GBPUSD,2026-09-15T16:09:00+00:00,2026-09-15T16:10:00+00:00,15,PUT,BULLISH_REJECTION,36,1.347435,2026-09-15T16:25:00+00:00,1.347125,WIN
GBPUSD,2026-09-15T16:10:00+00:00,2026-09-15T16:11:00+00:00,1,PUT,BEARISH_ENGULFING,48,1.347425,2026-09-15T16:12:00+00:00,1.347425,DRAW
GBPUSD,2026-09-15T16:10:00+00:00,2026-09-15T16:11:00+00:00,2,PUT,BEARISH_ENGULFING,48,1.347425,2026-09-15T16:13:00+00:00,1.347485,LOSS
GBPUSD,2026-09-15T16:10:00+00:00,2026-09-15T16:11:00+00:00,3,PUT,BEARISH_ENGULFING,48,1.347425,2026-09-15T16:14:00+00:00,1.347475,LOSS
GBPUSD,2026-09-15T16:10:00+00:00,2026-09-15T16:11:00+00:00,5,PUT,BEARISH_ENGULFING,48,1.347425,2026-09-15T16:16:00+00:00,1.347495,LOSS
GBPUSD,2026-09-15T16:10:00+00:00,2026-09-15T16:11:00+00:00,10,PUT,BEARISH_ENGULFING,48,1.347425,2026-09-15T16:21:00+00:00,1.347185,WIN
GBPUSD,2026-09-15T16:10:00+00:00,2026-09-15T16:11:00+00:00,15,PUT,BEARISH_ENGULFING,48,1.347425,2026-09-15T16:26:00+00:00,1.347165,WIN
GBPUSD,2026-09-15T16:12:00+00:00,2026-09-15T16:13:00+00:00,1,PUT,BEARISH_CANDLE,40,1.347485,2026-09-15T16:14:00+00:00,1.347475,WIN
GBPUSD,2026-09-15T16:12:00+00:00,2026-09-15T16:13:00+00:00,2,PUT,BEARISH_CANDLE,40,1.347485,2026-09-15T16:15:00+00:00,1.347485,DRAW
GBPUSD,2026-09-15T16:12:00+00:00,2026-09-15T16:13:00+00:00,3,PUT,BEARISH_CANDLE,40,1.347485,2026-09-15T16:16:00+00:00,1.347495,LOSS
GBPUSD,2026-09-15T16:12:00+00:00,2026-09-15T16:13:00+00:00,5,PUT,BEARISH_CANDLE,40,1.347485,2026-09-15T16:18:00+00:00,1.347145,WIN
GBPUSD,2026-09-15T16:12:00+00:00,2026-09-15T16:13:00+00:00,10,PUT,BEARISH_CANDLE,40,1.347485,2026-09-15T16:23:00+00:00,1.347175,WIN
GBPUSD,2026-09-15T16:12:00+00:00,2026-09-15T16:13:00+00:00,15,PUT,BEARISH_CANDLE,40,1.347485,2026-09-15T16:28:00+00:00,1.347295,WIN
GBPUSD,2026-09-15T16:15:00+00:00,2026-09-15T16:16:00+00:00,1,PUT,BEARISH_REJECTION,33,1.347495,2026-09-15T16:17:00+00:00,1.347395,WIN
GBPUSD,2026-09-15T16:15:00+00:00,2026-09-15T16:16:00+00:00,2,PUT,BEARISH_REJECTION,33,1.347495,2026-09-15T16:18:00+00:00,1.347145,WIN
GBPUSD,2026-09-15T16:15:00+00:00,2026-09-15T16:16:00+00:00,3,PUT,BEARISH_REJECTION,33,1.347495,2026-09-15T16:19:00+00:00,1.347075,WIN
GBPUSD,2026-09-15T16:15:00+00:00,2026-09-15T16:16:00+00:00,5,PUT,BEARISH_REJECTION,33,1.347495,2026-09-15T16:21:00+00:00,1.347185,WIN
GBPUSD,2026-09-15T16:15:00+00:00,2026-09-15T16:16:00+00:00,10,PUT,BEARISH_REJECTION,33,1.347495,2026-09-15T16:26:00+00:00,1.347165,WIN
GBPUSD,2026-09-15T16:15:00+00:00,2026-09-15T16:16:00+00:00,15,PUT,BEARISH_REJECTION,33,1.347495,2026-09-15T16:31:00+00:00,1.347345,WIN
GBPUSD,2026-09-15T16:16:00+00:00,2026-09-15T16:17:00+00:00,1,CALL,BULLISH_REJECTION,26,1.347395,2026-09-15T16:18:00+00:00,1.347145,LOSS
GBPUSD,2026-09-15T16:16:00+00:00,2026-09-15T16:17:00+00:00,2,CALL,BULLISH_REJECTION,26,1.347395,2026-09-15T16:19:00+00:00,1.347075,LOSS
GBPUSD,2026-09-15T16:16:00+00:00,2026-09-15T16:17:00+00:00,3,CALL,BULLISH_REJECTION,26,1.347395,2026-09-15T16:20:00+00:00,1.347075,LOSS
GBPUSD,2026-09-15T16:16:00+00:00,2026-09-15T16:17:00+00:00,5,CALL,BULLISH_REJECTION,26,1.347395,2026-09-15T16:22:00+00:00,1.347165,LOSS
GBPUSD,2026-09-15T16:16:00+00:00,2026-09-15T16:17:00+00:00,10,CALL,BULLISH_REJECTION,26,1.347395,2026-09-15T16:27:00+00:00,1.347215,LOSS
GBPUSD,2026-09-15T16:16:00+00:00,2026-09-15T16:17:00+00:00,15,CALL,BULLISH_REJECTION,26,1.347395,2026-09-15T16:32:00+00:00,1.347465,WIN
GBPUSD,2026-09-15T16:18:00+00:00,2026-09-15T16:19:00+00:00,1,PUT,BEARISH_BREAKOUT,41,1.347075,2026-09-15T16:20:00+00:00,1.347075,DRAW
GBPUSD,2026-09-15T16:18:00+00:00,2026-09-15T16:19:00+00:00,2,PUT,BEARISH_BREAKOUT,41,1.347075,2026-09-15T16:21:00+00:00,1.347185,LOSS
GBPUSD,2026-09-15T16:18:00+00:00,2026-09-15T16:19:00+00:00,3,PUT,BEARISH_BREAKOUT,41,1.347075,2026-09-15T16:22:00+00:00,1.347165,LOSS
GBPUSD,2026-09-15T16:18:00+00:00,2026-09-15T16:19:00+00:00,5,PUT,BEARISH_BREAKOUT,41,1.347075,2026-09-15T16:24:00+00:00,1.347275,LOSS
GBPUSD,2026-09-15T16:18:00+00:00,2026-09-15T16:19:00+00:00,10,PUT,BEARISH_BREAKOUT,41,1.347075,2026-09-15T16:29:00+00:00,1.347295,LOSS
GBPUSD,2026-09-15T16:18:00+00:00,2026-09-15T16:19:00+00:00,15,PUT,BEARISH_BREAKOUT,41,1.347075,2026-09-15T16:34:00+00:00,1.347485,LOSS
GBPUSD,2026-09-15T16:19:00+00:00,2026-09-15T16:20:00+00:00,1,PUT,BEARISH_BREAKOUT,44,1.347075,2026-09-15T16:21:00+00:00,1.347185,LOSS
GBPUSD,2026-09-15T16:19:00+00:00,2026-09-15T16:20:00+00:00,2,PUT,BEARISH_BREAKOUT,44,1.347075,2026-09-15T16:22:00+00:00,1.347165,LOSS
GBPUSD,2026-09-15T16:19:00+00:00,2026-09-15T16:20:00+00:00,3,PUT,BEARISH_BREAKOUT,44,1.347075,2026-09-15T16:23:00+00:00,1.347175,LOSS
GBPUSD,2026-09-15T16:19:00+00:00,2026-09-15T16:20:00+00:00,5,PUT,BEARISH_BREAKOUT,44,1.347075,2026-09-15T16:25:00+00:00,1.347125,LOSS
GBPUSD,2026-09-15T16:19:00+00:00,2026-09-15T16:20:00+00:00,10,PUT,BEARISH_BREAKOUT,44,1.347075,2026-09-15T16:30:00+00:00,1.347385,LOSS
GBPUSD,2026-09-15T16:19:00+00:00,2026-09-15T16:20:00+00:00,15,PUT,BEARISH_BREAKOUT,44,1.347075,2026-09-15T16:35:00+00:00,1.347495,LOSS
GBPUSD,2026-09-15T16:20:00+00:00,2026-09-15T16:21:00+00:00,1,PUT,BULLISH_CANDLE,33,1.347185,2026-09-15T16:22:00+00:00,1.347165,WIN
GBPUSD,2026-09-15T16:20:00+00:00,2026-09-15T16:21:00+00:00,2,PUT,BULLISH_CANDLE,33,1.347185,2026-09-15T16:23:00+00:00,1.347175,WIN
GBPUSD,2026-09-15T16:20:00+00:00,2026-09-15T16:21:00+00:00,3,PUT,BULLISH_CANDLE,33,1.347185,2026-09-15T16:24:00+00:00,1.347275,LOSS
GBPUSD,2026-09-15T16:20:00+00:00,2026-09-15T16:21:00+00:00,5,PUT,BULLISH_CANDLE,33,1.347185,2026-09-15T16:26:00+00:00,1.347165,WIN
GBPUSD,2026-09-15T16:20:00+00:00,2026-09-15T16:21:00+00:00,10,PUT,BULLISH_CANDLE,33,1.347185,2026-09-15T16:31:00+00:00,1.347345,LOSS
GBPUSD,2026-09-15T16:20:00+00:00,2026-09-15T16:21:00+00:00,15,PUT,BULLISH_CANDLE,33,1.347185,2026-09-15T16:36:00+00:00,1.347635,LOSS
GBPUSD,2026-09-15T16:25:00+00:00,2026-09-15T16:26:00+00:00,1,PUT,BEARISH_ENGULFING,35,1.347165,2026-09-15T16:27:00+00:00,1.347215,LOSS
GBPUSD,2026-09-15T16:25:00+00:00,2026-09-15T16:26:00+00:00,2,PUT,BEARISH_ENGULFING,35,1.347165,2026-09-15T16:28:00+00:00,1.347295,LOSS
GBPUSD,2026-09-15T16:25:00+00:00,2026-09-15T16:26:00+00:00,3,PUT,BEARISH_ENGULFING,35,1.347165,2026-09-15T16:29:00+00:00,1.347295,LOSS
GBPUSD,2026-09-15T16:25:00+00:00,2026-09-15T16:26:00+00:00,5,PUT,BEARISH_ENGULFING,35,1.347165,2026-09-15T16:31:00+00:00,1.347345,LOSS
GBPUSD,2026-09-15T16:25:00+00:00,2026-09-15T16:26:00+00:00,10,PUT,BEARISH_ENGULFING,35,1.347165,2026-09-15T16:36:00+00:00,1.347635,LOSS
GBPUSD,2026-09-15T16:25:00+00:00,2026-09-15T16:26:00+00:00,15,PUT,BEARISH_ENGULFING,35,1.347165,2026-09-15T16:41:00+00:00,1.347555,LOSS
GBPUSD,2026-09-15T16:27:00+00:00,2026-09-15T16:28:00+00:00,1,CALL,BULLISH_REJECTION,36,1.347295,2026-09-15T16:29:00+00:00,1.347295,DRAW
GBPUSD,2026-09-15T16:27:00+00:00,2026-09-15T16:28:00+00:00,2,CALL,BULLISH_REJECTION,36,1.347295,2026-09-15T16:30:00+00:00,1.347385,WIN
GBPUSD,2026-09-15T16:27:00+00:00,2026-09-15T16:28:00+00:00,3,CALL,BULLISH_REJECTION,36,1.347295,2026-09-15T16:31:00+00:00,1.347345,WIN
GBPUSD,2026-09-15T16:27:00+00:00,2026-09-15T16:28:00+00:00,5,CALL,BULLISH_REJECTION,36,1.347295,2026-09-15T16:33:00+00:00,1.347465,WIN
GBPUSD,2026-09-15T16:27:00+00:00,2026-09-15T16:28:00+00:00,10,CALL,BULLISH_REJECTION,36,1.347295,2026-09-15T16:38:00+00:00,1.347555,WIN
GBPUSD,2026-09-15T16:27:00+00:00,2026-09-15T16:28:00+00:00,15,CALL,BULLISH_REJECTION,36,1.347295,2026-09-15T16:43:00+00:00,1.347575,WIN
GBPUSD,2026-09-15T16:30:00+00:00,2026-09-15T16:31:00+00:00,1,CALL,BULLISH_BREAKOUT,44,1.347345,2026-09-15T16:32:00+00:00,1.347465,WIN
GBPUSD,2026-09-15T16:30:00+00:00,2026-09-15T16:31:00+00:00,2,CALL,BULLISH_BREAKOUT,44,1.347345,2026-09-15T16:33:00+00:00,1.347465,WIN
GBPUSD,2026-09-15T16:30:00+00:00,2026-09-15T16:31:00+00:00,3,CALL,BULLISH_BREAKOUT,44,1.347345,2026-09-15T16:34:00+00:00,1.347485,WIN
GBPUSD,2026-09-15T16:30:00+00:00,2026-09-15T16:31:00+00:00,5,CALL,BULLISH_BREAKOUT,44,1.347345,2026-09-15T16:36:00+00:00,1.347635,WIN
GBPUSD,2026-09-15T16:30:00+00:00,2026-09-15T16:31:00+00:00,10,CALL,BULLISH_BREAKOUT,44,1.347345,2026-09-15T16:41:00+00:00,1.347555,WIN
GBPUSD,2026-09-15T16:30:00+00:00,2026-09-15T16:31:00+00:00,15,CALL,BULLISH_BREAKOUT,44,1.347345,2026-09-15T16:46:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:31:00+00:00,2026-09-15T16:32:00+00:00,1,CALL,BEARISH_REJECTION,28,1.347465,2026-09-15T16:33:00+00:00,1.347465,DRAW
GBPUSD,2026-09-15T16:31:00+00:00,2026-09-15T16:32:00+00:00,2,CALL,BEARISH_REJECTION,28,1.347465,2026-09-15T16:34:00+00:00,1.347485,WIN
GBPUSD,2026-09-15T16:31:00+00:00,2026-09-15T16:32:00+00:00,3,CALL,BEARISH_REJECTION,28,1.347465,2026-09-15T16:35:00+00:00,1.347495,WIN
GBPUSD,2026-09-15T16:31:00+00:00,2026-09-15T16:32:00+00:00,5,CALL,BEARISH_REJECTION,28,1.347465,2026-09-15T16:37:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:31:00+00:00,2026-09-15T16:32:00+00:00,10,CALL,BEARISH_REJECTION,28,1.347465,2026-09-15T16:42:00+00:00,1.347445,LOSS
GBPUSD,2026-09-15T16:31:00+00:00,2026-09-15T16:32:00+00:00,15,CALL,BEARISH_REJECTION,28,1.347465,2026-09-15T16:47:00+00:00,1.347755,WIN
GBPUSD,2026-09-15T16:32:00+00:00,2026-09-15T16:33:00+00:00,1,CALL,BULLISH_REJECTION,38,1.347465,2026-09-15T16:34:00+00:00,1.347485,WIN
GBPUSD,2026-09-15T16:32:00+00:00,2026-09-15T16:33:00+00:00,2,CALL,BULLISH_REJECTION,38,1.347465,2026-09-15T16:35:00+00:00,1.347495,WIN
GBPUSD,2026-09-15T16:32:00+00:00,2026-09-15T16:33:00+00:00,3,CALL,BULLISH_REJECTION,38,1.347465,2026-09-15T16:36:00+00:00,1.347635,WIN
GBPUSD,2026-09-15T16:32:00+00:00,2026-09-15T16:33:00+00:00,5,CALL,BULLISH_REJECTION,38,1.347465,2026-09-15T16:38:00+00:00,1.347555,WIN
GBPUSD,2026-09-15T16:32:00+00:00,2026-09-15T16:33:00+00:00,10,CALL,BULLISH_REJECTION,38,1.347465,2026-09-15T16:43:00+00:00,1.347575,WIN
GBPUSD,2026-09-15T16:32:00+00:00,2026-09-15T16:33:00+00:00,15,CALL,BULLISH_REJECTION,38,1.347465,2026-09-15T16:48:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:33:00+00:00,2026-09-15T16:34:00+00:00,1,CALL,BULLISH_REJECTION,38,1.347485,2026-09-15T16:35:00+00:00,1.347495,WIN
GBPUSD,2026-09-15T16:33:00+00:00,2026-09-15T16:34:00+00:00,2,CALL,BULLISH_REJECTION,38,1.347485,2026-09-15T16:36:00+00:00,1.347635,WIN
GBPUSD,2026-09-15T16:33:00+00:00,2026-09-15T16:34:00+00:00,3,CALL,BULLISH_REJECTION,38,1.347485,2026-09-15T16:37:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:33:00+00:00,2026-09-15T16:34:00+00:00,5,CALL,BULLISH_REJECTION,38,1.347485,2026-09-15T16:39:00+00:00,1.347585,WIN
GBPUSD,2026-09-15T16:33:00+00:00,2026-09-15T16:34:00+00:00,10,CALL,BULLISH_REJECTION,38,1.347485,2026-09-15T16:44:00+00:00,1.347695,WIN
GBPUSD,2026-09-15T16:33:00+00:00,2026-09-15T16:34:00+00:00,15,CALL,BULLISH_REJECTION,38,1.347485,2026-09-15T16:49:00+00:00,1.347685,WIN
GBPUSD,2026-09-15T16:34:00+00:00,2026-09-15T16:35:00+00:00,1,CALL,BULLISH_REJECTION,38,1.347495,2026-09-15T16:36:00+00:00,1.347635,WIN
GBPUSD,2026-09-15T16:34:00+00:00,2026-09-15T16:35:00+00:00,2,CALL,BULLISH_REJECTION,38,1.347495,2026-09-15T16:37:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:34:00+00:00,2026-09-15T16:35:00+00:00,3,CALL,BULLISH_REJECTION,38,1.347495,2026-09-15T16:38:00+00:00,1.347555,WIN
GBPUSD,2026-09-15T16:34:00+00:00,2026-09-15T16:35:00+00:00,5,CALL,BULLISH_REJECTION,38,1.347495,2026-09-15T16:40:00+00:00,1.347475,LOSS
GBPUSD,2026-09-15T16:34:00+00:00,2026-09-15T16:35:00+00:00,10,CALL,BULLISH_REJECTION,38,1.347495,2026-09-15T16:45:00+00:00,1.347675,WIN
GBPUSD,2026-09-15T16:34:00+00:00,2026-09-15T16:35:00+00:00,15,CALL,BULLISH_REJECTION,38,1.347495,2026-09-15T16:50:00+00:00,1.347775,WIN
GBPUSD,2026-09-15T16:35:00+00:00,2026-09-15T16:36:00+00:00,1,CALL,BULLISH_CANDLE,32,1.347635,2026-09-15T16:37:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:35:00+00:00,2026-09-15T16:36:00+00:00,2,CALL,BULLISH_CANDLE,32,1.347635,2026-09-15T16:38:00+00:00,1.347555,LOSS
GBPUSD,2026-09-15T16:35:00+00:00,2026-09-15T16:36:00+00:00,3,CALL,BULLISH_CANDLE,32,1.347635,2026-09-15T16:39:00+00:00,1.347585,LOSS
GBPUSD,2026-09-15T16:35:00+00:00,2026-09-15T16:36:00+00:00,5,CALL,BULLISH_CANDLE,32,1.347635,2026-09-15T16:41:00+00:00,1.347555,LOSS
GBPUSD,2026-09-15T16:35:00+00:00,2026-09-15T16:36:00+00:00,10,CALL,BULLISH_CANDLE,32,1.347635,2026-09-15T16:46:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:35:00+00:00,2026-09-15T16:36:00+00:00,15,CALL,BULLISH_CANDLE,32,1.347635,2026-09-15T16:51:00+00:00,1.347755,WIN
GBPUSD,2026-09-15T16:36:00+00:00,2026-09-15T16:37:00+00:00,1,CALL,BULLISH_BREAKOUT,44,1.347665,2026-09-15T16:38:00+00:00,1.347555,LOSS
GBPUSD,2026-09-15T16:36:00+00:00,2026-09-15T16:37:00+00:00,2,CALL,BULLISH_BREAKOUT,44,1.347665,2026-09-15T16:39:00+00:00,1.347585,LOSS
GBPUSD,2026-09-15T16:36:00+00:00,2026-09-15T16:37:00+00:00,3,CALL,BULLISH_BREAKOUT,44,1.347665,2026-09-15T16:40:00+00:00,1.347475,LOSS
GBPUSD,2026-09-15T16:36:00+00:00,2026-09-15T16:37:00+00:00,5,CALL,BULLISH_BREAKOUT,44,1.347665,2026-09-15T16:42:00+00:00,1.347445,LOSS
GBPUSD,2026-09-15T16:36:00+00:00,2026-09-15T16:37:00+00:00,10,CALL,BULLISH_BREAKOUT,44,1.347665,2026-09-15T16:47:00+00:00,1.347755,WIN
GBPUSD,2026-09-15T16:36:00+00:00,2026-09-15T16:37:00+00:00,15,CALL,BULLISH_BREAKOUT,44,1.347665,2026-09-15T16:52:00+00:00,1.347825,WIN
GBPUSD,2026-09-15T16:37:00+00:00,2026-09-15T16:38:00+00:00,1,CALL,BULLISH_REJECTION,43,1.347555,2026-09-15T16:39:00+00:00,1.347585,WIN
GBPUSD,2026-09-15T16:37:00+00:00,2026-09-15T16:38:00+00:00,2,CALL,BULLISH_REJECTION,43,1.347555,2026-09-15T16:40:00+00:00,1.347475,LOSS
GBPUSD,2026-09-15T16:37:00+00:00,2026-09-15T16:38:00+00:00,3,CALL,BULLISH_REJECTION,43,1.347555,2026-09-15T16:41:00+00:00,1.347555,DRAW
GBPUSD,2026-09-15T16:37:00+00:00,2026-09-15T16:38:00+00:00,5,CALL,BULLISH_REJECTION,43,1.347555,2026-09-15T16:43:00+00:00,1.347575,WIN
GBPUSD,2026-09-15T16:37:00+00:00,2026-09-15T16:38:00+00:00,10,CALL,BULLISH_REJECTION,43,1.347555,2026-09-15T16:48:00+00:00,1.347665,WIN
GBPUSD,2026-09-15T16:37:00+00:00,2026-09-15T16:38:00+00:00,15,CALL,BULLISH_REJECTION,43,1.347555,2026-09-15T16:53:00+00:00,1.347835,WIN
GBPUSD,2026-09-15T16:38:00+00:00,2026-09-15T16:39:00+00:00,1,CALL,BEARISH_CANDLE,28,1.347585,2026-09-15T16:40:00+00:00,1.347475,LOSS
GBPUSD,2026-09-15T16:38:00+00:00,2026-09-15T16:39:00+00:00,2,CALL,BEARISH_CANDLE,28,1.347585,2026-09-15T16:41:00+00:00,1.347555,LOSS
GBPUSD,2026-09-15T16:38:00+00:00,2026-09-15T16:39:00+00:00,3,CALL,BEARISH_CANDLE,28,1.347585,2026-09-15T16:42:00+00:00,1.347445,LOSS
GBPUSD,2026-09-15T16:38:00+00:00,2026-09-15T16:39:00+00:00,5,CALL,BEARISH_CANDLE,28,1.347585,2026-09-15T16:44:00+00:00,1.347695,WIN
GBPUSD,2026-09-15T16:38:00+00:00,2026-09-15T16:39:00+00:00,10,CALL,BEARISH_CANDLE,28,1.347585,2026-09-15T16:49:00+00:00,1.347685,WIN
GBPUSD,2026-09-15T16:38:00+00:00,2026-09-15T16:39:00+00:00,15,CALL,BEARISH_CANDLE,28,1.347585,2026-09-15T16:54:00+00:00,1.347945,WIN
GBPUSD,2026-09-15T16:39:00+00:00,2026-09-15T16:40:00+00:00,1,CALL,BULLISH_REJECTION,38,1.347475,2026-09-15T16:41:00+00:00,1.347555,WIN
GBPUSD,2026-09-15T16:39:00+00:00,2026-09-15T16:40:00+00:00,2,CALL,BULLISH_REJECTION,38,1.347475,2026-09-15T16:42:00+00:00,1.347445,LOSS
GBPUSD,2026-09-15T16:39:00+00:00,2026-09-15T16:40:00+00:00,3,CALL,BULLISH_REJECTION,38,1.347475,2026-09-15T16:43:00+00:00,1.347575,WIN
GBPUSD,2026-09-15T16:39:00+00:00,2026-09-15T16:40:00+00:00,5,CALL,BULLISH_REJECTION,38,1.347475,2026-09-15T16:45:00+00:00,1.347675,WIN
GBPUSD,2026-09-15T16:39:00+00:00,2026-09-15T16:40:00+00:00,10,CALL,BULLISH_REJECTION,38,1.347475,2026-09-15T16:50:00+00:00,1.347775,WIN
GBPUSD,2026-09-15T16:39:00+00:00,2026-09-15T16:40:00+00:00,15,CALL,BULLISH_REJECTION,38,1.347475,2026-09-15T16:55:00+00:00,1.347965,WIN
