time,open,high,low,close,isOpen,tickVolume
2026-09-15 16:02:00+00:00,155.0965,155.1135,155.0805,155.1005,False,61.0
2026-09-15 16:03:00+00:00,155.1035,155.1205,155.1035,155.1175,False,41.0
2026-09-15 16:04:00+00:00,155.1195,155.1295,155.1165,155.1205,False,40.0
2026-09-15 16:05:00+00:00,155.1195,155.1445,155.1195,155.1325,False,47.0
2026-09-15 16:06:00+00:00,155.1315,155.1435,155.1295,155.1315,False,44.0
2026-09-15 16:07:00+00:00,155.1325,155.1445,155.1265,155.1285,False,46.0
2026-09-15 16:08:00+00:00,155.1305,155.1325,155.1075,155.1105,False,56.0
2026-09-15 16:09:00+00:00,155.1095,155.1115,155.1035,155.1105,False,35.0
2026-09-15 16:10:00+00:00,155.1085,155.1095,155.0955,155.1035,False,40.0
2026-09-15 16:11:00+00:00,155.1015,155.1045,155.0925,155.1025,False,41.0
2026-09-15 16:12:00+00:00,155.0975,155.1085,155.0955,155.1075,False,30.0
2026-09-15 16:13:00+00:00,155.1095,155.1175,155.0955,155.0955,False,43.0
2026-09-15 16:14:00+00:00,155.0985,155.1255,155.0955,155.1215,False,46.0
2026-09-15 16:15:00+00:00,155.1195,155.1225,155.1075,155.1175,False,37.0
2026-09-15 16:16:00+00:00,155.1195,155.1225,155.1165,155.1185,False,30.0
2026-09-15 16:17:00+00:00,155.1175,155.1295,155.1175,155.1205,False,24.0
2026-09-15 16:18:00+00:00,155.1195,155.1445,155.1195,155.1415,False,41.0
2026-09-15 16:19:00+00:00,155.1425,155.1555,155.1375,155.1535,False,46.0
2026-09-15 16:20:00+00:00,155.1555,155.1575,155.1295,155.1345,False,38.0
2026-09-15 16:21:00+00:00,155.1355,155.1355,155.1195,155.1305,False,26.0
2026-09-15 16:22:00+00:00,155.1325,155.1325,155.1065,155.1095,False,35.0
2026-09-15 16:23:00+00:00,155.1105,155.1195,155.0815,155.0885,False,77.0
2026-09-15 16:24:00+00:00,155.0935,155.0935,155.0635,155.0645,False,76.0
2026-09-15 16:25:00+00:00,155.0635,155.1025,155.0635,155.0985,False,60.0
2026-09-15 16:26:00+00:00,155.0955,155.0955,155.0805,155.0885,False,56.0
2026-09-15 16:27:00+00:00,155.0875,155.0975,155.0815,155.0955,False,43.0
2026-09-15 16:28:00+00:00,155.0975,155.0985,155.0755,155.0795,False,57.0
2026-09-15 16:29:00+00:00,155.0775,155.0915,155.0725,155.0885,False,49.0
